ObmId|ObmObjId|ObmTypMasseS|ObmMasseS|ObjAufId|AufAufgabeS
116510|52596|kaliber|16 mm|166|Livrustkammaren
116511|52596|Vikt|inkl. rem 1598 g|166|Livrustkammaren
116566|56136|Vidd|bröst 1520 mm|166|Livrustkammaren
116567|56136|Bredd|med frans 805 mm|166|Livrustkammaren
116568|56136|Bredd|med ärmar 1300 mm|166|Livrustkammaren
116569|56136|Vikt|1182 g|166|Livrustkammaren
116570|42296|Längd|klinga 525 mm|166|Livrustkammaren
116571|42296|Bredd|klinga 180 mm|166|Livrustkammaren
116572|42296|Vikt|2413 g|166|Livrustkammaren
116593|47496|Längd|280 mm|166|Livrustkammaren
116594|47496|Vikt|37 g|166|Livrustkammaren
116595|56086|Bredd|600 mm|166|Livrustkammaren
116596|56086|Vikt|2693 g|166|Livrustkammaren
116597|55526|Längd|2410 mm|166|Livrustkammaren
116598|55526|Bredd|202 mm|166|Livrustkammaren
116599|55526|Längd|klinga 482 mm|166|Livrustkammaren
116600|55526|Vikt|3072 g|166|Livrustkammaren
116606|56386|Vikt|36 g|166|Livrustkammaren
116621|46316|Längd|1530 mm|166|Livrustkammaren
116622|46316|kaliber|45 mm|166|Livrustkammaren
116732|57246|Bredd|646 mm|166|Livrustkammaren
116733|57246|Längd|frans 285 mm|166|Livrustkammaren
116734|57246|Bredd|frans 65 mm|166|Livrustkammaren
116749|61046|Längd|2142 mm|166|Livrustkammaren
116750|61046|Bredd|270 mm|166|Livrustkammaren
116751|61046|Längd|blad 370 mm|166|Livrustkammaren
116752|61046|Vikt|2250 g|166|Livrustkammaren
116780|61276|Bredd|230 mm|166|Livrustkammaren
116781|61276|Höjd|250 mm|166|Livrustkammaren
116782|61276|Vikt|2778 g|166|Livrustkammaren
116839|59026|Höjd|385 mm|166|Livrustkammaren
116840|59026|Bredd|377 mm|166|Livrustkammaren
116841|59026|Djup|205 mm|166|Livrustkammaren
116842|59026|Vikt|7653 g|166|Livrustkammaren
116882|70366|Längd|355 mm|166|Livrustkammaren
116883|70366|Bredd|185 mm|166|Livrustkammaren
116884|70366|Vikt|300 g|166|Livrustkammaren
116943|59386|Längd|710 mm|166|Livrustkammaren
116944|59386|Bredd|305 mm|166|Livrustkammaren
116945|59386|Vikt|3234 g|166|Livrustkammaren
117022|63796|Längd|140 mm|166|Livrustkammaren
117023|63796|Bredd|4844 mm|166|Livrustkammaren
117039|59866|Längd|175 mm|166|Livrustkammaren
117040|59866|Bredd|285 mm|166|Livrustkammaren
117041|59866|Höjd|140 mm|166|Livrustkammaren
117042|59866|Vikt|613 g|166|Livrustkammaren
117064|54286|Längd|420 mm|166|Livrustkammaren
117065|54286|Längd|pipa 260 mm|166|Livrustkammaren
117066|54286|kaliber|14 mm|166|Livrustkammaren
117067|54286|Vikt|1053 g|166|Livrustkammaren
117075|53256|Längd|390 mm|166|Livrustkammaren
117076|53256|Längd|pipa 271 mm|166|Livrustkammaren
117077|53256|kaliber|14 mm|166|Livrustkammaren
117078|53256|Vikt|876 g|166|Livrustkammaren
117139|52006|räfflor|8|166|Livrustkammaren
117144|36457|Vikt|med klenod 730 g|166|Livrustkammaren
117145|36457|Bredd|43 mm|166|Livrustkammaren
117146|36457|Längd|1320 mm|166|Livrustkammaren
117160|36507|Vikt|36 g|166|Livrustkammaren
117161|36507|Bredd|38 mm|166|Livrustkammaren
117162|36507|Höjd|32 mm|166|Livrustkammaren
117239|36987|Höjd|110 mm|166|Livrustkammaren
117240|36987|Vikt|38 g|166|Livrustkammaren
117241|36987|Bredd|48 mm|166|Livrustkammaren
117242|36997|Höjd|36 mm|166|Livrustkammaren
117243|36997|Bredd|18 mm|166|Livrustkammaren
117244|36997|Vikt|4 g|166|Livrustkammaren
117248|37017|Vikt|31 g|166|Livrustkammaren
117249|37017|Bredd|53 mm|166|Livrustkammaren
117250|37017|Höjd|83 mm|166|Livrustkammaren
117251|37027|Vikt|47 g|166|Livrustkammaren
117252|37027|Bredd|83 mm|166|Livrustkammaren
117262|37067|Vikt|8 g|166|Livrustkammaren
117263|37067|Bredd|27 mm|166|Livrustkammaren
117264|37067|Höjd|40 mm|166|Livrustkammaren
117272|37097|Vikt|6 g|166|Livrustkammaren
117273|37097|Bredd|38 mm|166|Livrustkammaren
117274|37107|Vikt|41 g|166|Livrustkammaren
117275|37107|Bredd|80 mm|166|Livrustkammaren
117276|37117|Vikt|1 g|166|Livrustkammaren
117277|37117|Längd|108 mm|166|Livrustkammaren
117281|37137|Vikt|34 g|166|Livrustkammaren
117282|37137|Höjd|21 mm|166|Livrustkammaren
117283|37137|Bredd|54 mm|166|Livrustkammaren
117284|37137|Längd|96 mm|166|Livrustkammaren
117287|37157|Vikt|11 g|166|Livrustkammaren
117288|37157|Bredd|28 mm|166|Livrustkammaren
117289|37157|Höjd|75 mm|166|Livrustkammaren
117314|37247|Diameter|15 mm|166|Livrustkammaren
117315|37247|Längd|nål 52 mm|166|Livrustkammaren
117316|37247|Vikt|1 g|166|Livrustkammaren
117325|37287|Diameter|31 mm|166|Livrustkammaren
117326|37287|Vikt|med band 16 g|166|Livrustkammaren
117327|36597|Bredd|mittrand band 5 mm|166|Livrustkammaren
117328|36597|Bredd|band 15 mm|166|Livrustkammaren
117329|36597|Vikt|4 g|166|Livrustkammaren
117330|36597|Bredd|15 mm|166|Livrustkammaren
117331|36597|Höjd|18 mm|166|Livrustkammaren
117334|37307|Vikt|14 g|166|Livrustkammaren
117335|37307|Höjd|15 mm|166|Livrustkammaren
117336|37307|Diameter|platta 17 mm|166|Livrustkammaren
117337|37307|Diameter|25 mm|166|Livrustkammaren
117342|37327|Vikt|41 g|166|Livrustkammaren
117343|37327|Bredd|44 mm|166|Livrustkammaren
117344|37327|Höjd|89 mm|166|Livrustkammaren
117376|37427|Vikt|27 g|166|Livrustkammaren
117377|37427|Diameter|105 mm|166|Livrustkammaren
117397|36687|Bredd|61 mm|166|Livrustkammaren
117398|36687|Vikt|61 g|166|Livrustkammaren
117399|36687|Höjd|122 mm|166|Livrustkammaren
117433|37607|Vikt|38 g|166|Livrustkammaren
117434|37607|Höjd|96 mm|166|Livrustkammaren
117435|37607|Bredd|40 mm|166|Livrustkammaren
117436|37607|Längd|72 mm|166|Livrustkammaren
117452|37667|Vikt|26 g|166|Livrustkammaren
117453|37667|Höjd|43 mm|166|Livrustkammaren
117454|37667|Bredd|29 mm|166|Livrustkammaren
117455|37667|Längd|33 mm|166|Livrustkammaren
117467|37707|Vikt|13 g|166|Livrustkammaren
117468|37707|Höjd|ram 45 mm|166|Livrustkammaren
117469|37707|Bredd|22 mm|166|Livrustkammaren
117470|37707|Höjd|25 mm|166|Livrustkammaren
117475|37727|Vikt|14 g|166|Livrustkammaren
117476|37727|Diameter|inre 16 mm|166|Livrustkammaren
117477|36697|Bredd|sten 29 mm|166|Livrustkammaren
117478|36697|Vikt|21 g|166|Livrustkammaren
117479|36697|Höjd|sten 21 mm|166|Livrustkammaren
117480|36697|Tjocklek|5 mm|166|Livrustkammaren
117481|36697|Bredd|29 mm|166|Livrustkammaren
117482|36697|Höjd|44 mm|166|Livrustkammaren
117483|36697|Diameter|inre 21 mm|166|Livrustkammaren
117518|37827|Vikt|190 g|166|Livrustkammaren
117519|37827|Längd|blad 144 mm|166|Livrustkammaren
117520|37827|Bredd|76 mm|166|Livrustkammaren
117521|37827|Längd|184 mm|166|Livrustkammaren
117551|37927|Bredd|90 mm|166|Livrustkammaren
117552|37927|Vikt|107 g|166|Livrustkammaren
117557|37947|Höjd|96 mm|166|Livrustkammaren
117558|37947|Bredd|65 mm|166|Livrustkammaren
117559|37947|Vikt|52 g|166|Livrustkammaren
117578|38027|Höjd|89 mm|166|Livrustkammaren
117579|38027|Bredd|60 mm|166|Livrustkammaren
117580|38027|Vikt|med band 134 g|166|Livrustkammaren
117583|38047|Längd|1045 mm|166|Livrustkammaren
117584|38047|Bredd|54 mm|166|Livrustkammaren
117585|38047|Vikt|259 mm|166|Livrustkammaren
117589|38067|Diameter|80 mm|166|Livrustkammaren
117590|38067|Vikt|58 g|166|Livrustkammaren
117591|38077|Höjd|96 mm|166|Livrustkammaren
117592|38077|Bredd|68 mm|166|Livrustkammaren
117593|38077|Vikt|med band 110 g|166|Livrustkammaren
117594|38087|Diameter|85 mm|166|Livrustkammaren
117595|38087|Vikt|99 mm|166|Livrustkammaren
117596|38097|Bredd|52 mm|166|Livrustkammaren
117597|38097|Vikt|32 g|166|Livrustkammaren
117598|38107|Höjd|82 mm|166|Livrustkammaren
117599|38107|Bredd|56 mm|166|Livrustkammaren
117600|38107|Vikt|32 g|166|Livrustkammaren
117601|38117|Diameter|81 mm|166|Livrustkammaren
117602|38117|Vikt|83 g|166|Livrustkammaren
117612|38157|Diameter|93 mm|166|Livrustkammaren
117613|38157|Vikt|72 g|166|Livrustkammaren
117647|38307|Höjd|62 mm|166|Livrustkammaren
117648|38307|Bredd|39 mm|166|Livrustkammaren
117649|38307|Vikt|16 g|166|Livrustkammaren
117650|38317|Längd|240 mm|166|Livrustkammaren
117651|38317|Bredd|25 mm|166|Livrustkammaren
117652|38327|Höjd|78 mm|166|Livrustkammaren
117653|38327|Bredd|55 mm|166|Livrustkammaren
117654|38327|Vikt|33 g|166|Livrustkammaren
117655|38337|Diameter|31 mm|166|Livrustkammaren
117656|38337|Höjd|44 mm|166|Livrustkammaren
117657|38337|Vikt|med band 32 g|166|Livrustkammaren
117673|38407|Bredd|90 mm|166|Livrustkammaren
117674|38407|Vikt|75 mm|166|Livrustkammaren
117730|38667|Längd|33 mm|166|Livrustkammaren
117731|38667|Bredd|22 mm|166|Livrustkammaren
117732|38667|Höjd|8 mm|166|Livrustkammaren
117733|38667|Vikt|8 g|166|Livrustkammaren
117771|36587|Bredd|84 mm|166|Livrustkammaren
117772|36587|Vikt|10 g|166|Livrustkammaren
117773|38817|Bredd|158 mm|166|Livrustkammaren
117774|38817|Vikt|26 g|166|Livrustkammaren
117786|38847|Diameter|160 mm|166|Livrustkammaren
117787|38847|Vikt|35 g|166|Livrustkammaren
117792|36937|Bredd|65 mm|166|Livrustkammaren
117793|36937|Vikt|5 g|166|Livrustkammaren
117947|39297|Längd|78 mm|166|Livrustkammaren
117948|39297|Bredd|39 mm|166|Livrustkammaren
117949|38537|Längd|300 mm|166|Livrustkammaren
117950|38537|Bredd|26 mm|166|Livrustkammaren
117951|38537|Vikt|39 g|166|Livrustkammaren
117958|39437|Höjd|160 mm|166|Livrustkammaren
117959|39437|Vikt|2590 g|166|Livrustkammaren
117960|39437|kaliber|11 mm|166|Livrustkammaren
117961|39437|Längd|pipa 820 mm|166|Livrustkammaren
117962|39437|Längd|1211 mm|166|Livrustkammaren
117979|39497|Höjd|175 mm|166|Livrustkammaren
117980|39497|Tjocklek|gods mynning 2 mm|166|Livrustkammaren
117981|39497|Vikt|3810 g|166|Livrustkammaren
117982|39497|räfflor|8|166|Livrustkammaren
117983|39497|kaliber|15 mm|166|Livrustkammaren
117984|39497|Längd|pipa 970 mm|166|Livrustkammaren
117985|39497|Längd|1342 mm|166|Livrustkammaren
117986|39507|Vikt|2949 g|166|Livrustkammaren
117987|39507|räfflor|6|166|Livrustkammaren
117988|39507|kaliber|9 mm|166|Livrustkammaren
117989|39507|Längd|pipa 928 mm|166|Livrustkammaren
117990|39507|Längd|1193 mm|166|Livrustkammaren
118008|39547|Vikt|390 g|166|Livrustkammaren
118009|39547|Bredd|klinga 34 mm|166|Livrustkammaren
118010|39547|Längd|klinga 200 mm|166|Livrustkammaren
118011|39547|Längd|319 mm|166|Livrustkammaren
118016|39567|Höjd|216 mm|166|Livrustkammaren
118017|39567|Bredd|106 mm|166|Livrustkammaren
118018|39567|Tjocklek|30 mm|166|Livrustkammaren
118019|39567|Vikt|275 g|166|Livrustkammaren
118020|38547|Diameter|105 mm|166|Livrustkammaren
118021|38547|Tjocklek|ca 40 mm|166|Livrustkammaren
118022|38547|Vikt|med band 296 g|166|Livrustkammaren
118029|39597|Bredd|88 mm|166|Livrustkammaren
118030|39597|Höjd|144 mm|166|Livrustkammaren
118031|39597|Vikt|147 g|166|Livrustkammaren
118035|39617|Höjd|138 mm|166|Livrustkammaren
118036|39617|räfflor|6|166|Livrustkammaren
118037|39617|Vikt|2970 g|166|Livrustkammaren
118038|39617|kaliber|12 mm|166|Livrustkammaren
118039|39617|Längd|pipa 753 mm|166|Livrustkammaren
118040|39617|Längd|992 mm|166|Livrustkammaren
118041|39627|Längd|1222 mm|166|Livrustkammaren
118042|39627|Längd|pipa 915 mm|166|Livrustkammaren
118043|39627|Höjd|120 mm|166|Livrustkammaren
118044|39627|Vikt|3300 g|166|Livrustkammaren
118045|39627|räfflor|8|166|Livrustkammaren
118046|39627|kaliber|15 mm|166|Livrustkammaren
118047|39627|drall|1|166|Livrustkammaren
118054|39647|Höjd|103 mm|166|Livrustkammaren
118055|39647|Vikt|2740 g|166|Livrustkammaren
118056|39647|räfflor|8|166|Livrustkammaren
118057|39647|kaliber|10 mm|166|Livrustkammaren
118058|39647|Längd|pipa 835 mm|166|Livrustkammaren
118059|39647|Längd|1076 mm|166|Livrustkammaren
118071|39687|Längd|1130 mm|166|Livrustkammaren
118072|39687|Bredd|520 mm|166|Livrustkammaren
118075|39707|Höjd|290 mm|166|Livrustkammaren
118076|39707|Bredd|127 mm|166|Livrustkammaren
118077|39707|Tjocklek|32 mm|166|Livrustkammaren
118078|39707|Vikt|580 g|166|Livrustkammaren
118091|36977|Vikt|1740 g|166|Livrustkammaren
118092|36977|räfflor|8|166|Livrustkammaren
118093|36977|kaliber|13 mm|166|Livrustkammaren
118094|36977|Längd|pipa 565 mm|166|Livrustkammaren
118095|36977|Längd|810 mm|166|Livrustkammaren
118100|39747|Höjd|128 mm|166|Livrustkammaren
118101|39747|Bredd|78 mm|166|Livrustkammaren
118102|39747|Tjocklek|39 mm|166|Livrustkammaren
118103|39747|Vikt|333 g|166|Livrustkammaren
118104|39757|Höjd|137 mm|166|Livrustkammaren
118105|39757|Vikt|3910 g|166|Livrustkammaren
118106|39757|räfflor|8|166|Livrustkammaren
118107|39757|kaliber|15 mm|166|Livrustkammaren
118108|39757|Längd|pipa 784 mm|166|Livrustkammaren
118109|39757|Längd|1075 mm|166|Livrustkammaren
118110|39767|Längd|1365 mm|166|Livrustkammaren
118111|39767|Längd|pipa 1080 mm|166|Livrustkammaren
118112|39767|Höjd|85 mm|166|Livrustkammaren
118113|39767|kaliber|19 mm|166|Livrustkammaren
118114|39767|Vikt|5270 g|166|Livrustkammaren
118115|39777|Längd|1275 mm|166|Livrustkammaren
118116|39777|Längd|pipa 975 mm|166|Livrustkammaren
118117|39777|Höjd|129 mm|166|Livrustkammaren
118118|39777|kaliber|18 mm|166|Livrustkammaren
118119|39777|räfflor|8|166|Livrustkammaren
118120|39777|Vikt|8300 mm|166|Livrustkammaren
118122|39787|Höjd|100 mm|166|Livrustkammaren
118123|39787|Vikt|5400 g|166|Livrustkammaren
118124|39787|kaliber|18 mm|166|Livrustkammaren
118125|39787|Längd|pipa 1120 mm|166|Livrustkammaren
118126|39787|Längd|1410 mm|166|Livrustkammaren
118127|39797|Vikt|1050 g|166|Livrustkammaren
118128|39797|Omkrets|340 mm|166|Livrustkammaren
118129|39797|Diameter|116 mm|166|Livrustkammaren
118130|39797|Längd|581 mm|166|Livrustkammaren
118138|39827|Höjd|110 mm|166|Livrustkammaren
118139|39827|Vikt|16250 g|166|Livrustkammaren
118140|39827|kaliber|26 mm|166|Livrustkammaren
118141|39827|Längd|pipa 1600 mm|166|Livrustkammaren
118142|39827|Längd|2150 mm|166|Livrustkammaren
118148|39847|Höjd|110 mm|166|Livrustkammaren
118149|39847|Vikt|4280 g|166|Livrustkammaren
118150|39847|kaliber|14 mm|166|Livrustkammaren
118151|39847|Längd|pipa 760 mm|166|Livrustkammaren
118152|39847|Längd|1040 mm|166|Livrustkammaren
118153|39847|räfflor|10|166|Livrustkammaren
118173|39907|Längd|85 mm|166|Livrustkammaren
118174|39907|Bredd|118 mm|166|Livrustkammaren
118175|39907|Höjd|110 mm|166|Livrustkammaren
118176|39907|Vikt|210 g|166|Livrustkammaren
118189|39947|Längd|67 mm|166|Livrustkammaren
118190|39947|Bredd|114 mm|166|Livrustkammaren
118191|39947|Höjd|163 mm|166|Livrustkammaren
118192|39947|Vikt|340 g|166|Livrustkammaren
118209|39977|Längd|220 mm|166|Livrustkammaren
118210|39977|Längd|blad 115 mm|166|Livrustkammaren
118211|39977|Bredd|blad 21 mm|166|Livrustkammaren
118212|39977|Vikt|100 g|166|Livrustkammaren
118237|40057|Höjd|80 mm|166|Livrustkammaren
118238|40057|Bredd|195 mm|166|Livrustkammaren
118239|40057|Längd|825 mm|166|Livrustkammaren
118245|38567|Längd|995 mm|166|Livrustkammaren
118246|38567|Bredd|77 mm|166|Livrustkammaren
118247|38567|Längd|klinga 835 mm|166|Livrustkammaren
118248|38567|Bredd|klinga 18 mm|166|Livrustkammaren
118249|38567|Vikt|360 g|166|Livrustkammaren
118259|40097|Vikt|730 g|166|Livrustkammaren
118260|40097|kaliber|12 mm|166|Livrustkammaren
118261|40097|Längd|pipa 316 mm|166|Livrustkammaren
118262|40097|Längd|490 mm|166|Livrustkammaren
118274|40137|Höjd|152 mm|166|Livrustkammaren
118275|40137|Vikt|2770 g|166|Livrustkammaren
118276|40137|kaliber|14 mm|166|Livrustkammaren
118277|40137|Längd|pipa 395 mm|166|Livrustkammaren
118278|40137|Längd|705 mm|166|Livrustkammaren
118279|40147|Vikt|1948 g|166|Livrustkammaren
118280|40147|kaliber|12 mm|166|Livrustkammaren
118281|40147|Längd|pipa 595 mm|166|Livrustkammaren
118282|40147|Längd|982 mm|166|Livrustkammaren
118283|40157|Längd|1064 mm|166|Livrustkammaren
118284|40157|Längd|klinga 832 mm|166|Livrustkammaren
118285|40157|Bredd|klinga 55 mm|166|Livrustkammaren
118286|40157|Vikt|2040 g|166|Livrustkammaren
118287|40167|Vikt|3310 g|166|Livrustkammaren
118288|40167|kaliber|16 mm|166|Livrustkammaren
118289|40167|Längd|1615 mm|166|Livrustkammaren
118290|40167|Längd|pipa 1225 mm|166|Livrustkammaren
118304|40197|Höjd|186 mm|166|Livrustkammaren
118305|40197|Vikt|3330 g|166|Livrustkammaren
118306|40197|kaliber|18 mm|166|Livrustkammaren
118307|40197|Längd|pipa 1062 mm|166|Livrustkammaren
118308|40197|Längd|1451 mm|166|Livrustkammaren
118309|40207|Vikt|3140 g|166|Livrustkammaren
118310|40207|kaliber|17 mm|166|Livrustkammaren
118311|40207|Längd|pipa 910 mm|166|Livrustkammaren
118312|40207|Längd|1300 mm|166|Livrustkammaren
118331|40247|Vikt|290 g|166|Livrustkammaren
118332|40247|Höjd|85 mm|166|Livrustkammaren
118333|40247|Längd|202 mm|166|Livrustkammaren
118352|40317|Längd|80 mm|166|Livrustkammaren
118353|40317|Vikt|80 g|166|Livrustkammaren
118354|40327|Längd|235 mm|166|Livrustkammaren
118355|40327|Höjd|103 mm|166|Livrustkammaren
118356|40327|Vikt|660 g|166|Livrustkammaren
118443|40537|Höjd|198 mm|166|Livrustkammaren
118444|40537|Vikt|3730 g|166|Livrustkammaren
118445|40537|räfflor|7|166|Livrustkammaren
118446|40537|kaliber|17 mm|166|Livrustkammaren
118447|40537|Längd|pipa 765 mm|166|Livrustkammaren
118448|40537|Längd|1167 mm|166|Livrustkammaren
118451|40557|Längd|910 mm|166|Livrustkammaren
118452|40557|Bredd|940 mm|166|Livrustkammaren
118453|40567|Bredd|2240 mm|166|Livrustkammaren
118454|40567|Längd|2320 mm|166|Livrustkammaren
118457|40647|Längd|1625 mm|166|Livrustkammaren
118458|40647|Bredd|1540 mm|166|Livrustkammaren
118459|40657|Längd|2490 mm|166|Livrustkammaren
118460|40657|Bredd|1815 mm|166|Livrustkammaren
118461|40667|Längd|1950 mm|166|Livrustkammaren
118462|40667|Bredd|1580 mm|166|Livrustkammaren
118463|40397|Längd|1765 mm|166|Livrustkammaren
118464|40397|Bredd|1570 mm|166|Livrustkammaren
118465|40677|Längd|1760 mm|166|Livrustkammaren
118466|40677|Bredd|1580 mm|166|Livrustkammaren
118467|40687|Längd|1500 mm|166|Livrustkammaren
118468|40687|Bredd|1420 mm|166|Livrustkammaren
118492|40587|Längd|816 mm|166|Livrustkammaren
118493|40587|Bredd|225 mm|166|Livrustkammaren
118494|40587|Tjocklek|76 mm|166|Livrustkammaren
118495|40587|Vikt|1990 g|166|Livrustkammaren
118504|40787|Längd|546 mm|166|Livrustkammaren
118505|40787|Längd|pipa 348 mm|166|Livrustkammaren
118506|40787|Höjd|131 mm|166|Livrustkammaren
118507|40787|kaliber|15 mm|166|Livrustkammaren
118508|40787|Vikt|960 g|166|Livrustkammaren
118514|40797|Vikt|1190 g|166|Livrustkammaren
118515|40797|kaliber|9 mm|166|Livrustkammaren
118516|40797|Längd|pipa 558 mm|166|Livrustkammaren
118517|40797|Längd|749 mm|166|Livrustkammaren
118518|40807|Höjd|110 mm|166|Livrustkammaren
118519|40807|Vikt|1580 g|166|Livrustkammaren
118520|40807|kaliber|2 8 mm|166|Livrustkammaren
118521|40807|kaliber|1 8 mm|166|Livrustkammaren
118522|40807|Längd|pipa 425 mm|166|Livrustkammaren
118523|40807|Längd|614 mm|166|Livrustkammaren
118524|40817|Höjd|112 mm|166|Livrustkammaren
118525|40817|Vikt|710 g|166|Livrustkammaren
118526|40817|kaliber|14 mm|166|Livrustkammaren
118527|40817|Längd|pipa 507 mm|166|Livrustkammaren
118528|40817|Längd|714 mm|166|Livrustkammaren
118529|40827|Längd|1074 mm|166|Livrustkammaren
118530|40827|Längd|pipa 868 mm|166|Livrustkammaren
118531|40827|Höjd|117 mm|166|Livrustkammaren
118532|40827|kaliber|13 mm|166|Livrustkammaren
118533|40827|räfflor|8|166|Livrustkammaren
118534|40827|drall|ca 1|166|Livrustkammaren
118535|40827|Vikt|3070 g|166|Livrustkammaren
118553|40897|Höjd|162 mm|166|Livrustkammaren
118554|40897|Vikt|1846 g|166|Livrustkammaren
118555|40897|kaliber|15 mm|166|Livrustkammaren
118556|40897|Längd|pipa 302 mm|166|Livrustkammaren
118557|40897|Längd|522 mm|166|Livrustkammaren
118576|40947|Höjd|107 mm|166|Livrustkammaren
118577|40947|Vikt|840 g|166|Livrustkammaren
118578|40947|kaliber|9 mm|166|Livrustkammaren
118579|40947|Längd|pipa 314 mm|166|Livrustkammaren
118580|40947|Längd|459 mm|166|Livrustkammaren
118581|40957|Längd|1082 mm|166|Livrustkammaren
118582|40957|Längd|klinga 855 mm|166|Livrustkammaren
118583|40957|Bredd|klinga 59 mm|166|Livrustkammaren
118584|40957|Vikt|1500 g|166|Livrustkammaren
118602|39347|Vikt|69 g|166|Livrustkammaren
118603|39347|Diameter|21 mm|166|Livrustkammaren
118604|39347|Höjd|58 mm|166|Livrustkammaren
118629|41037|Längd|vagnskorg, vid tak 2100 mm|166|Livrustkammaren
118630|41037|Bredd|vagnskorg, vid tak 1180 mm|166|Livrustkammaren
118631|41037|Höjd|vagnskorg 1460 mm|166|Livrustkammaren
118632|41037|Höjd|mark - vagnskorg 910 mm|166|Livrustkammaren
118633|41037|Längd|underrede 4820 mm|166|Livrustkammaren
118634|41037|Bredd|underrede fram 1930 mm|166|Livrustkammaren
118635|41037|Bredd|underrede bak 1960 mm|166|Livrustkammaren
118636|41037|Diameter|hjul fram 890 mm|166|Livrustkammaren
118637|41037|Diameter|hjul bak 1480 mm|166|Livrustkammaren
118638|41037|Längd|mellan hjulnav 3340 mm|166|Livrustkammaren
118639|41037|Längd|tistelstång 3340 mm|166|Livrustkammaren
118648|41067|Längd|490 mm|166|Livrustkammaren
118649|41067|Längd|pipa 330 mm|166|Livrustkammaren
118650|41067|Höjd|125 mm|166|Livrustkammaren
118651|41067|kaliber|15 mm|166|Livrustkammaren
118652|41067|Vikt|1090 g|166|Livrustkammaren
118658|41087|Höjd|115 mm|166|Livrustkammaren
118659|41087|Vikt|690 g|166|Livrustkammaren
118660|41087|kaliber|13 mm|166|Livrustkammaren
118661|41087|Längd|pipa 280 mm|166|Livrustkammaren
118662|41087|Längd|430 mm|166|Livrustkammaren
118663|41097|Längd|382 mm|166|Livrustkammaren
118664|41097|Längd|pipa 191 mm|166|Livrustkammaren
118665|41097|Höjd|127 mm|166|Livrustkammaren
118666|41097|kaliber|33 mm|166|Livrustkammaren
118667|41097|Vikt|2170 g|166|Livrustkammaren
118673|41117|Längd|540 mm|166|Livrustkammaren
118674|41117|Längd|pipa 360 mm|166|Livrustkammaren
118675|41117|Höjd|120 mm|166|Livrustkammaren
118676|41117|kaliber|14 mm|166|Livrustkammaren
118677|41117|Vikt|1020 g|166|Livrustkammaren
118679|41127|Längd|590 mm|166|Livrustkammaren
118680|41127|Längd|pipa 380 mm|166|Livrustkammaren
118681|41127|Höjd|120 mm|166|Livrustkammaren
118682|41127|kaliber|11 mm|166|Livrustkammaren
118683|41127|Vikt|1540 g|166|Livrustkammaren
118712|41197|Längd|438 mm|166|Livrustkammaren
118713|41197|Längd|pipa 279 mm|166|Livrustkammaren
118714|41197|Höjd|120 mm|166|Livrustkammaren
118715|41197|kaliber|12 mm|166|Livrustkammaren
118716|41197|Vikt|920 g|166|Livrustkammaren
118717|40877|Längd|258 mm|166|Livrustkammaren
118718|40877|Längd|pipa 152 mm|166|Livrustkammaren
118719|40877|Höjd|94 mm|166|Livrustkammaren
118720|40877|Vikt|440 g|166|Livrustkammaren
118724|41207|Längd|569 mm|166|Livrustkammaren
118725|41207|Längd|klinga 420 mm|166|Livrustkammaren
118726|41207|Bredd|klinga 42 mm|166|Livrustkammaren
118727|41207|Vikt|630 g|166|Livrustkammaren
118738|41237|Höjd|109 mm|166|Livrustkammaren
118739|41237|Vikt|1180 g|166|Livrustkammaren
118740|41237|kaliber|13 mm|166|Livrustkammaren
118741|41237|Längd|pipa 435 mm|166|Livrustkammaren
118742|41237|Längd|627 mm|166|Livrustkammaren
118748|41257|Längd|419 mm|166|Livrustkammaren
118749|41257|Längd|pipa 265 mm|166|Livrustkammaren
118750|41257|Höjd|121 mm|166|Livrustkammaren
118751|41257|kaliber|13 mm|166|Livrustkammaren
118752|41257|Vikt|830 g|166|Livrustkammaren
118753|41267|Längd|398 mm|166|Livrustkammaren
118754|41267|Längd|pipa 244 mm|166|Livrustkammaren
118755|41267|Höjd|166 mm|166|Livrustkammaren
118756|41267|kaliber|14 mm|166|Livrustkammaren
118757|41267|Vikt|1130 g|166|Livrustkammaren
118779|40437|Längd|296 mm|166|Livrustkammaren
118780|40437|Bredd|59 mm|166|Livrustkammaren
118781|40437|Längd|klinga 188 mm|166|Livrustkammaren
118782|40437|Bredd|klinga 9 mm|166|Livrustkammaren
118783|40437|Vikt|150 g|166|Livrustkammaren
118784|41317|Längd|399 mm|166|Livrustkammaren
118785|41317|Bredd|75 mm|166|Livrustkammaren
118786|41317|Längd|klinga 290 mm|166|Livrustkammaren
118787|41317|Bredd|klinga 20 mm|166|Livrustkammaren
118788|41317|Vikt|450 g|166|Livrustkammaren
118820|41397|Längd|300 mm|166|Livrustkammaren
118821|41397|Bredd|24 mm|166|Livrustkammaren
118822|41397|Längd|blad 185 mm|166|Livrustkammaren
118823|41397|Bredd|blad 23 mm|166|Livrustkammaren
118824|41397|Vikt|140 g|166|Livrustkammaren
118828|41487|Längd|449 mm|166|Livrustkammaren
118829|41487|Bredd|86 mm|166|Livrustkammaren
118830|41487|Längd|klinga 326 mm|166|Livrustkammaren
118831|41487|Bredd|klinga 18 mm|166|Livrustkammaren
118832|41487|Vikt|230 g|166|Livrustkammaren
118838|41507|Längd|360 mm|166|Livrustkammaren
118839|41507|Bredd|50 mm|166|Livrustkammaren
