OmuId|OmuObjId|OmuTypS|OmuBemerkungM|OmuInhalt01M|ObjInventarNrS|ObjAufId|AufAufgabeS
344778|54182|Kortbeskrivning||hjullåspistol P Paindevlé|17587|166|Livrustkammaren
344779|54183|Kortbeskrivning||hjullåspistol Norrtälje?|17588|166|Livrustkammaren
344781|54185|Kortbeskrivning||hjullåspistol|17590|166|Livrustkammaren
344784|54188|Kortbeskrivning||hjullåspistol|17593|166|Livrustkammaren
344791|54195|Kortbeskrivning||bärstol rokoko|17609|166|Livrustkammaren
344792|54196|Kortbeskrivning||bärstol gustaviansk|17610|166|Livrustkammaren
344795|54199|Kortbeskrivning||takornament Burmannian|17613|166|Livrustkammaren
344805|54209|Kortbeskrivning||munstycke, jordfynd|17623|166|Livrustkammaren
344807|54211|Kortbeskrivning||gunghäst|17625|166|Livrustkammaren
344823|54227|Kortbeskrivning||gåstol|17650|166|Livrustkammaren
344827|54231|Kortbeskrivning||vagnskorg - schäs Kaggeholm|17654|166|Livrustkammaren
344828|54232|Kortbeskrivning||vagnskorg - dormeuse|17655|166|Livrustkammaren
344865|54269|Kortbeskrivning||hjullåspistol Sachsen|17701|166|Livrustkammaren
344867|54271|Kortbeskrivning||hjullåspistol - Sachsen ?|17703|166|Livrustkammaren
344876|54280|Kortbeskrivning||flintlåspistol - Heinrich Kappel|17712|166|Livrustkammaren
344877|54281|Kortbeskrivning||flintlåspistol - Heinrich Kappel|17713|166|Livrustkammaren
344882|54286|Kortbeskrivning||flintlåspistol - J M Söderström|17718|166|Livrustkammaren
344884|54288|Kortbeskrivning||flintlåspistol - J M Söderström|17720|166|Livrustkammaren
344888|54292|Kortbeskrivning||flintlåspistol - Nussbaum|17724|166|Livrustkammaren
344898|54302|Kortbeskrivning||stämjärn rakt|18140|166|Livrustkammaren
344911|54315|Kortbeskrivning||gängtappar|18366|166|Livrustkammaren
344912|54316|Kortbeskrivning||skruvar|18367|166|Livrustkammaren
344913|54317|Kortbeskrivning||punsar, 2 stycken|18368|166|Livrustkammaren
344915|54319|Kortbeskrivning||brynsten|18370|166|Livrustkammaren
344936|54340|Kortbeskrivning||jacka riksherreceremonidräkt|19162|166|Livrustkammaren
344944|54348|Kortbeskrivning||byxor Torsångskarlen|19189|166|Livrustkammaren
344945|54349|Kortbeskrivning||halsduk Torsångskarlen|19190|166|Livrustkammaren
344946|54350|Kortbeskrivning||damask Torsångskarlen|19191|166|Livrustkammaren
344948|54352|Kortbeskrivning||skjorta Torsångskarl.|19193|166|Livrustkammaren
344951|54355|Kortbeskrivning||tröja Morakarlen|19196|166|Livrustkammaren
344952|54356|Kortbeskrivning||flintlåspistol D Bars|17726|166|Livrustkammaren
344958|54362|Kortbeskrivning||måltunna CRS|17732|166|Livrustkammaren
344961|54365|Kortbeskrivning||flintlåspistol - Kühnlenz|17735|166|Livrustkammaren
344976|54380|Kortbeskrivning||flintlåspistol fängkrutsmagasin - Frankrike|17757|166|Livrustkammaren
344981|54385|Kortbeskrivning||hjullåspistol - Gio Lazarino Cominazzo|17771|166|Livrustkammaren
344988|54392|Kortbeskrivning||flintlåspistol|17778|166|Livrustkammaren
344990|54394|Kortbeskrivning||pung t kultång|17780|166|Livrustkammaren
344991|54395|Kortbeskrivning||dolkbajonett|17781|166|Livrustkammaren
344993|54397|Kortbeskrivning||flintlåslodbössa  - Schertiger|17783|166|Livrustkammaren
345004|54408|Kortbeskrivning||flintlåstudsare - B Mård|17802|166|Livrustkammaren
345008|54412|Kortbeskrivning||kulform f 23 kulor|17806|166|Livrustkammaren
345011|54415|Kortbeskrivning||kultång Chaleier|17809|166|Livrustkammaren
345013|54417|Kortbeskrivning||kultång|17811|166|Livrustkammaren
345014|54418|Kortbeskrivning||kultång|17812|166|Livrustkammaren
345017|54421|Kortbeskrivning||kultång t lodbössa nr 17864|17815|166|Livrustkammaren
345024|54428|Kortbeskrivning||tändhattsutdragare|17822|166|Livrustkammaren
345035|54439|Kortbeskrivning||oxhorn|17833|166|Livrustkammaren
345042|54446|Kortbeskrivning||snapplåslodbössa, lägglås, infjäderslås - Nordanrog|17840|166|Livrustkammaren
345049|54453|Kortbeskrivning||pipskaft|17847|166|Livrustkammaren
345052|54456|Kortbeskrivning||nystvinda|17850|166|Livrustkammaren
345055|54459|Kortbeskrivning||ställning t spolar|17853|166|Livrustkammaren
345081|54485|Kortbeskrivning||dosa|17887|166|Livrustkammaren
345083|54487|Kortbeskrivning||bricka|17889|166|Livrustkammaren
345092|54496|Kortbeskrivning||pennfodral-sigillstamp|17898|166|Livrustkammaren
345114|54518|Kortbeskrivning||schatull|17920|166|Livrustkammaren
345115|54519|Kortbeskrivning||skrin|17921|166|Livrustkammaren
345117|54521|Kortbeskrivning||svärdfisksvärd|17923|166|Livrustkammaren
345118|54522|Kortbeskrivning||Sokrateskalender|17924|166|Livrustkammaren
345136|54540|Kortbeskrivning||pipkäpp pistol|17942|166|Livrustkammaren
345139|54543|Kortbeskrivning||solfjäder Indien ?|17945|166|Livrustkammaren
345142|54546|Kortbeskrivning||solfjäder|17948|166|Livrustkammaren
345156|54560|Kortbeskrivning||kularmborst|17962|166|Livrustkammaren
345162|54566|Kortbeskrivning||sabelkoppel|17968|166|Livrustkammaren
345163|54567|Kortbeskrivning||låsskydd|17969|166|Livrustkammaren
345168|54572|Kortbeskrivning||nystfotplatta|17974|166|Livrustkammaren
345169|54573|Kortbeskrivning||stativ|17975|166|Livrustkammaren
345170|54574|Kortbeskrivning||spolställning|17976|166|Livrustkammaren
345173|54577|Kortbeskrivning||dovhjortshorn|17979|166|Livrustkammaren
345175|54579|Kortbeskrivning||hjälm - burgonet Italien|17989|166|Livrustkammaren
345176|54580|Kortbeskrivning||rundsköld all'antica|17990|166|Livrustkammaren
345177|54581|Kortbeskrivning||proportionalcirkel|17991|166|Livrustkammaren
345181|54585|Kortbeskrivning||brevpress|17995|166|Livrustkammaren
345187|54591|Kortbeskrivning||skrivställsbricka|18001|166|Livrustkammaren
345192|54596|Kortbeskrivning||huggmejsel|18249|166|Livrustkammaren
345199|54603|Kortbeskrivning||borr|18256|166|Livrustkammaren
345219|54623|Kortbeskrivning||stångbett|20044|166|Livrustkammaren
345220|54624|Kortbeskrivning||stångbett|20045|166|Livrustkammaren
345221|54625|Kortbeskrivning||stångbett|20046|166|Livrustkammaren
345222|54626|Kortbeskrivning||stångbett|20047|166|Livrustkammaren
345224|54628|Kortbeskrivning||stångbett|20049|166|Livrustkammaren
345225|54629|Kortbeskrivning||stångbett|20050|166|Livrustkammaren
345227|54631|Kortbeskrivning||stångbett|20052|166|Livrustkammaren
345236|54640|Kortbeskrivning||huvudlag m kapson|20021|166|Livrustkammaren
345237|54641|Kortbeskrivning||sadelfragment|20022|166|Livrustkammaren
345239|54643|Kortbeskrivning||stångbett|20024|166|Livrustkammaren
345256|54660|Kortbeskrivning||ljusskärm|18007|166|Livrustkammaren
345275|54679|Kortbeskrivning||hjullåspistol Brescia|18026|166|Livrustkammaren
345277|54681|Kortbeskrivning||slaglåsbössa ut.lås|18028|166|Livrustkammaren
345283|54687|Kortbeskrivning||skavstål - navare|18034|166|Livrustkammaren
345289|54693|Kortbeskrivning||kil|18040|166|Livrustkammaren
345294|54698|Kortbeskrivning||borrsväng|18045|166|Livrustkammaren
345299|54703|Kortbeskrivning||ramsåg|18050|166|Livrustkammaren
345300|54704|Kortbeskrivning||bågfil|18051|166|Livrustkammaren
345303|54707|Kortbeskrivning||ämne t pistolstock|18054|166|Livrustkammaren
345305|54709|Kortbeskrivning||plåt t bösspipa|18056|166|Livrustkammaren
345311|54715|Kortbeskrivning||borrsväng|18062|166|Livrustkammaren
345313|54717|Kortbeskrivning||slägga|18064|166|Livrustkammaren
345316|54720|Kortbeskrivning||yxa|18067|166|Livrustkammaren
345319|54723|Kortbeskrivning||hammare|18070|166|Livrustkammaren
345320|54724|Kortbeskrivning||profilhyvel t pipränna|18071|166|Livrustkammaren
345322|54726|Kortbeskrivning||spånhyvel|18073|166|Livrustkammaren
345326|54730|Kortbeskrivning||gängkloppa|18077|166|Livrustkammaren
345327|54731|Kortbeskrivning||gängkloppa|18078|166|Livrustkammaren
345331|54735|Kortbeskrivning||smidestång|18082|166|Livrustkammaren
345339|54743|Kortbeskrivning||ansatsfil|18090|166|Livrustkammaren
345343|54747|Kortbeskrivning||flatfil|18094|166|Livrustkammaren
345370|54774|Kortbeskrivning||stämjärn rakt|18130|166|Livrustkammaren
345378|54782|Kortbeskrivning||skruvmejsel|18147|166|Livrustkammaren
345379|54783|Kortbeskrivning||skruvmejsel|18148|166|Livrustkammaren
345391|54795|Kortbeskrivning||filklove|18170|166|Livrustkammaren
345394|54798|Kortbeskrivning||krumcirkel|18173|166|Livrustkammaren
345398|54802|Kortbeskrivning||skruvnyckel|18177|166|Livrustkammaren
345405|54809|Kortbeskrivning||skruvstycke|18184|166|Livrustkammaren
345418|54822|Kortbeskrivning||borr|18206|166|Livrustkammaren
345447|54851|Kortbeskrivning||städ|18235|166|Livrustkammaren
345449|54853|Kortbeskrivning||skruvstäd|18237|166|Livrustkammaren
345451|54855|Kortbeskrivning||skavstål|18239|166|Livrustkammaren
345469|54873|Kortbeskrivning||oljeflaska|18265|166|Livrustkammaren
345471|54875|Kortbeskrivning||svansskruvar, 5 st|18267|166|Livrustkammaren
345480|54884|Kortbeskrivning||svansskruv|18276|166|Livrustkammaren
345490|54894|Kortbeskrivning||bandsikte|18286|166|Livrustkammaren
345502|54906|Kortbeskrivning||matris|18298|166|Livrustkammaren
345509|54913|Kortbeskrivning||målskjutningsgevär M Dinckhl|18305|166|Livrustkammaren
345510|54914|Kortbeskrivning||revolverkolv|18306|166|Livrustkammaren
345521|54925|Kortbeskrivning||skrotlåda|18317|166|Livrustkammaren
345538|54942|Kortbeskrivning||brynsten|18334|166|Livrustkammaren
345540|54944|Kortbeskrivning||ask|18336|166|Livrustkammaren
345548|54952|Kortbeskrivning||huggmejsel|18344|166|Livrustkammaren
345570|54974|Kortbeskrivning||bakplåt|18375|166|Livrustkammaren
345571|54975|Kortbeskrivning||bakplåt|18376|166|Livrustkammaren
345572|54976|Kortbeskrivning||bakplåt|18377|166|Livrustkammaren
345573|54977|Kortbeskrivning||varbygel|18378|166|Livrustkammaren
345574|54978|Kortbeskrivning||varbygelarm|18379|166|Livrustkammaren
345575|54979|Kortbeskrivning||sidbleck|18380|166|Livrustkammaren
345591|54995|Kortbeskrivning||knappar, 2 st|18407|166|Livrustkammaren
345605|55009|Kortbeskrivning||sänke|18421|166|Livrustkammaren
345606|55010|Kortbeskrivning||krutflaska|18422|166|Livrustkammaren
345611|55015|Kortbeskrivning||flintlåspistol, fyrpipig m 2 hanar|18427|166|Livrustkammaren
345649|55053|Kortbeskrivning||laddstock krats|18465|166|Livrustkammaren
345668|55072|Kortbeskrivning||pall|18484|166|Livrustkammaren
345678|55082|Kortbeskrivning||porträtt Burchard P. v.Freijtag - Georg Schröder|18494|166|Livrustkammaren
345689|55093|Kortbeskrivning||officerssadel m:1899|18505|166|Livrustkammaren
345690|55094|Kortbeskrivning||sadelgjord t 18505|18506|166|Livrustkammaren
345691|55095|Kortbeskrivning||stigbygel m läder|18507|166|Livrustkammaren
345692|55096|Kortbeskrivning||stigbygel m läder|18508|166|Livrustkammaren
345693|55097|Kortbeskrivning||bukgjord t 18504|18509|166|Livrustkammaren
345694|55098|Kortbeskrivning||förbygel|18510|166|Livrustkammaren
345695|55099|Kortbeskrivning||packfickor t 18504|18511|166|Livrustkammaren
345697|55101|Kortbeskrivning||packremmar|18513|166|Livrustkammaren
345701|55105|Kortbeskrivning||mikroskop Culpeppertyp|18517|166|Livrustkammaren
345716|55120|Kortbeskrivning||mikroskop Cuff-typ - CH Westberg|18532|166|Livrustkammaren
345735|55139|Kortbeskrivning||flintlåspistol Wåhlberg - mordpistolen|18551|166|Livrustkammaren
345738|55142|Kortbeskrivning||mordskottet Gustav III|18554|166|Livrustkammaren
345744|55148|Kortbeskrivning||flintlåspistol Barroy|18560|166|Livrustkammaren
345747|55151|Kortbeskrivning||modell Schwedensteinmonumentet Lützen|18563|166|Livrustkammaren
345763|55167|Kortbeskrivning||miniatyrkanon|18579|166|Livrustkammaren
345789|55193|Kortbeskrivning||fältmarskalksstav Sverige|18605|166|Livrustkammaren
345796|55200|Kortbeskrivning||snapplåspistol Cams-Deop|18620|166|Livrustkammaren
345818|55222|Kortbeskrivning||skålrappir|18650|166|Livrustkammaren
345847|55251|Kortbeskrivning||flintlåsdambössa - Söderhamn|18679|166|Livrustkammaren
345874|55278|Kortbeskrivning||manpansar Ulrich Holzmann|18706|166|Livrustkammaren
345900|55304|Kortbeskrivning||skavstål  (?)|18732|166|Livrustkammaren
345912|55316|Kortbeskrivning||skedjärn,  holkjärn|18744|166|Livrustkammaren
345953|55357|Kortbeskrivning||flintlåsbössa, stock Johan Eberhard Sommer|18794|166|Livrustkammaren
346003|55407|Kortbeskrivning||arvfurstemantel|18844|166|Livrustkammaren
346004|55408|Kortbeskrivning||arvfurstehatt|18845|166|Livrustkammaren
346010|55414|Kortbeskrivning||bröstharnesk|18851|166|Livrustkammaren
346019|55423|Kortbeskrivning||värja Frankrike|18860|166|Livrustkammaren
346023|55427|Kortbeskrivning||hillebard Sverige|18864|166|Livrustkammaren
346024|55428|Kortbeskrivning||hillebard Arboga?|18865|166|Livrustkammaren
346041|55445|Kortbeskrivning||hillebard Arboga?|18890|166|Livrustkammaren
346073|55477|Kortbeskrivning||elddon m vaxstapelställ, flintlås|18932|166|Livrustkammaren
346075|55479|Kortbeskrivning||Vasaordens storkors färglagd teckning|18934|166|Livrustkammaren
346089|55493|Kortbeskrivning||Serafimerorden, broderad kraschan|18958|166|Livrustkammaren
346092|55496|Kortbeskrivning||Serafimerorden, broderad kappkraschan|18961|166|Livrustkammaren
346094|55498|Kortbeskrivning||Serafimerorden, broderad kraschan, A S Sergell|18963|166|Livrustkammaren
346096|55500|Kortbeskrivning||Serafimerorden, broderad kraschan|18965|166|Livrustkammaren
346098|55502|Kortbeskrivning||Serafimerorden, broderad kraschan|18967|166|Livrustkammaren
346099|55503|Kortbeskrivning||Serafimerorden, broderad kraschan|18968|166|Livrustkammaren
346102|55506|Kortbeskrivning||Serafimerorden, broderad kraschan|18971|166|Livrustkammaren
346108|55512|Kortbeskrivning||Serafimerorden, broderad kraschan|18977|166|Livrustkammaren
346121|55525|Kortbeskrivning||hjullås, jordfynd|18990|166|Livrustkammaren
346122|55526|Kortbeskrivning||bardisan|18991|166|Livrustkammaren
346124|55528|Kortbeskrivning||ur - J Bellete, London|18993|166|Livrustkammaren
346139|55543|Kortbeskrivning||tröja|19008|166|Livrustkammaren
346148|55552|Kortbeskrivning||rock|19017|166|Livrustkammaren
346149|55553|Kortbeskrivning||byxor|19018|166|Livrustkammaren
346150|55554|Kortbeskrivning||väst|19019|166|Livrustkammaren
346154|55558|Kortbeskrivning||jacka|19023|166|Livrustkammaren
346159|55563|Kortbeskrivning||kanon - strövling|19028|166|Livrustkammaren
346163|55567|Kortbeskrivning||jacka grå rips|19032|166|Livrustkammaren
346166|55570|Kortbeskrivning||kanon - strövling|19035|166|Livrustkammaren
346168|55572|Kortbeskrivning||skoros|19037|166|Livrustkammaren
346173|55577|Kortbeskrivning||rock|19042|166|Livrustkammaren
346174|55578|Kortbeskrivning||byxor|19043|166|Livrustkammaren
346177|55581|Kortbeskrivning||väst brudgumsdräkt|19046|166|Livrustkammaren
346178|55582|Kortbeskrivning||byxor m strumpor brudgumsdräkt|19047|166|Livrustkammaren
346191|55595|Kortbeskrivning||jacka riddräkt|19060|166|Livrustkammaren
346192|55596|Kortbeskrivning||kjol riddräkt|19061|166|Livrustkammaren
346193|55597|Kortbeskrivning||byxor riddräkt|19062|166|Livrustkammaren
346197|55601|Kortbeskrivning||klänning -"robe à la francaise"|19066|166|Livrustkammaren
346204|55608|Kortbeskrivning||kjol blåvitrandig|19082|166|Livrustkammaren
346207|55611|Kortbeskrivning||jacka|19085|166|Livrustkammaren
346208|55612|Kortbeskrivning||liv|19086|166|Livrustkammaren
346209|55613|Kortbeskrivning||kjol|19087|166|Livrustkammaren
346213|55617|Kortbeskrivning||förmiddagsklänning - liv|19091|166|Livrustkammaren
346216|55620|Kortbeskrivning||liv|19094|166|Livrustkammaren
346217|55621|Kortbeskrivning||liv|19095|166|Livrustkammaren
346218|55622|Kortbeskrivning||kjol|19096|166|Livrustkammaren
346232|55636|Kortbeskrivning||bilägersklänning|19117|166|Livrustkammaren
346233|55637|Kortbeskrivning||släp t 19117|19118|166|Livrustkammaren
346242|55646|Kortbeskrivning||furstlig mantel|19127|166|Livrustkammaren
346243|55647|Kortbeskrivning||furstlig mantel|19128|166|Livrustkammaren
346255|55659|Kortbeskrivning||förmiddagsklänning - Anna Gröber, Wien|19140|166|Livrustkammaren
346268|55672|Kortbeskrivning||släp, guldbröllop|19153|166|Livrustkammaren
346281|55685|Kortbeskrivning||skärp lilla serafimerdräkten|19175|166|Livrustkammaren
346282|55686|Kortbeskrivning||kappa ceremonidräkt|19176|166|Livrustkammaren
346284|55688|Kortbeskrivning||skjorta GI-figuren|19178|166|Livrustkammaren
346287|55691|Kortbeskrivning||rock GI-figuren      Ornäs|19181|166|Livrustkammaren
346289|55693|Kortbeskrivning||byxor GI-figuren|19183|166|Livrustkammaren
346293|55697|Kortbeskrivning||tröja Torsångskarlen|19187|166|Livrustkammaren
346294|55698|Kortbeskrivning||väst Torsångskarlen  Ornäs|19188|166|Livrustkammaren
346296|55700|Kortbeskrivning||väst Morakarlen|19198|166|Livrustkammaren
346297|55701|Kortbeskrivning||byxor Morakarlen|19199|166|Livrustkammaren
346298|55702|Kortbeskrivning||halsduk Morakarlen|19200|166|Livrustkammaren
346299|55703|Kortbeskrivning||strumpa Morakarlen|19201|166|Livrustkammaren
346300|55704|Kortbeskrivning||strumpa Morakarlen|19202|166|Livrustkammaren
346301|55705|Kortbeskrivning||skjorta Morakarlen|19203|166|Livrustkammaren
346304|55708|Kortbeskrivning||vante|19206|166|Livrustkammaren
346305|55709|Kortbeskrivning||vante|19207|166|Livrustkammaren
346314|55718|Kortbeskrivning||skjorta orientalisk|19216|166|Livrustkammaren
346315|55719|Kortbeskrivning||rock av fnöske|19217|166|Livrustkammaren
346316|55720|Kortbeskrivning||mössa|19218|166|Livrustkammaren
346321|55725|Kortbeskrivning||släp dopdräkt|19370|166|Livrustkammaren
346351|55755|Kortbeskrivning||vapensköld hertig av Östergötland|19880|166|Livrustkammaren
346356|55760|Kortbeskrivning||stångbett|20117|166|Livrustkammaren
346359|55763|Kortbeskrivning||stångbett|20120|166|Livrustkammaren
346361|55765|Kortbeskrivning||stångbett|20122|166|Livrustkammaren
346362|55766|Kortbeskrivning||stångbett|20123|166|Livrustkammaren
346374|55778|Kortbeskrivning||Rysk mässkåpa|19224|166|Livrustkammaren
346378|55782|Kortbeskrivning||Serafimerdräkt jacka|19228|166|Livrustkammaren
346395|55799|Kortbeskrivning||byxor burgundisk dräkt|19245|166|Livrustkammaren
346396|55800|Kortbeskrivning||kappa burgundisk dräkt|19246|166|Livrustkammaren
346411|55815|Kortbeskrivning||livrock furstl.dräkt|19261|166|Livrustkammaren
346412|55816|Kortbeskrivning||pantalonger furstlig dräkt|19262|166|Livrustkammaren
346413|55817|Kortbeskrivning||cape furstlig dräkt|19263|166|Livrustkammaren
346414|55818|Kortbeskrivning||livgehäng furstlig dräkt|19264|166|Livrustkammaren
346424|55828|Kortbeskrivning||rysk rock från Narva|19274|166|Livrustkammaren
346428|55832|Kortbeskrivning||jacka Vasaordens härold|19278|166|Livrustkammaren
346435|55839|Kortbeskrivning||kröningsmantel|19285|166|Livrustkammaren
346438|55842|Kortbeskrivning||axelgehäng - silverbroderi|19288|166|Livrustkammaren
346439|55843|Kortbeskrivning||axelgehäng - guldbroderi|19289|166|Livrustkammaren
346440|55844|Kortbeskrivning||axelgehäng - guldbroderi|19290|166|Livrustkammaren
346441|55845|Kortbeskrivning||axelgehäng - guld o silverbroderi|19291|166|Livrustkammaren
